alphas,w_mean,w_std,v_mean,v_std,tau_mean,tau_std,hat_w_mean,hat_w_std,hat_v_mean,hat_v_std,hat_tau_mean,hat_tau_std
0.8277532798848108,0.3438349080689943,0.044694360442007634,0.26085169192173846,0.05633200500608453,0.3925363797047513,0.022862636048479337,0.9215487384568253,0.08548947495916386,2.0736633307703274,0.03713111295434525,4.7248050490633,0.12520667177175865
0.8105480945814617,0.3488434926170872,0.04475784651230518,0.27222728521599815,0.04921514615053689,0.4149610486798271,0.023250586468191056,0.9269791173202562,0.08599873612255855,2.0862331367121225,0.03641921420720149,4.779492140963768,0.12350262006521286
0.7937005259840998,0.35431218441142825,0.04529988620248266,0.2820625151845335,0.048032294023190904,0.437751144189478,0.024406224766961495,0.93246103238999,0.08658330925848891,2.0987790965097024,0.036528697720596214,4.835005732426823,0.1234378082506011
0.7772031408854598,0.36024990633430837,0.04527044176344512,0.29171338748801906,0.04643316365361373,0.46081093921598915,0.024789204458391327,0.9379722931330466,0.0870688866364134,2.1111947401036346,0.037014670446323485,4.891115169097736,0.12493348770886147
0.7610486605804827,0.3651172299211005,0.044852118491214246,0.30280909316171783,0.04393765991309873,0.4858167355458248,0.025099826134242373,0.9436985339272768,0.08784139689237526,2.125212878293878,0.037045804638348126,4.951842966188621,0.12673515030796195
0.7452299576549262,0.3685863677299603,0.04497820883078754,0.3153839927683552,0.041914389902168926,0.5130167374913972,0.02591514620511504,0.9495072157710925,0.08844056601641533,2.141085788947495,0.03656359050437344,5.017777148511962,0.12480797749943173
0.7297400528407233,0.374473125885924,0.04463993034793328,0.3255096128354473,0.040640061484740676,0.5388168501482539,0.027339206262369232,0.9553933364205786,0.08927876034169543,2.1550682376607324,0.035574439898098005,5.080288398381407,0.12383437706994975
0.7145721119367046,0.3803620915886109,0.04554728460590651,0.3355550877953241,0.04060754551560434,0.5654817051311856,0.02851838116382939,0.961354452691129,0.08998863186587301,2.1695071235062553,0.0360398164771416,5.144797802010893,0.12609662140201108
0.6997194427933248,0.386466330387438,0.043432464349905574,0.3461194270319375,0.03904512489215218,0.5927843693718416,0.02794524227503819,0.9673260179277919,0.09070594823593321,2.1842093013194446,0.03380546141192948,5.210808905255196,0.12269583906885524
0.6851754923600619,0.3916953080723505,0.043050382182732924,0.3574952324882117,0.03810800565757869,0.6218980863020611,0.028496480847264482,0.9733900400762941,0.09157251608686773,2.2002528292263106,0.03354326399831051,5.2810556367519395,0.12460739670686849
0.6709338437941889,0.3963999145783459,0.043994738844798,0.369543798706336,0.03701136444298493,0.6523348964871105,0.029019690168923036,0.9793828209831338,0.0923611940127345,2.2171722101703493,0.03555410491675189,5.354384373639346,0.12869366438600693
0.6569882136296381,0.4006387182924,0.045347454549349235,0.3819060932284877,0.038125036867201444,0.6843528940029224,0.031230714135100826,0.9855772173625992,0.09322018791576092,2.235181214460244,0.03565567776500622,5.4313733578603145,0.12777168620951002
0.643332449004716,0.4073364247086973,0.04537257929494903,0.3921755352413385,0.03923930392928732,0.7148425581469681,0.0320181314047379,0.9919966675636462,0.09387030442408717,2.2512260781105975,0.03403697170519419,5.504711853603246,0.12387310100914195
0.6299605249474366,0.4117733824706285,0.04501114929328251,0.4051962848971468,0.03743497960643411,0.7486003623642868,0.0321332703299766,0.9982793623677559,0.09500380907239582,2.2699273998809044,0.03403987558103801,5.585651741283916,0.12411748146764728
0.6168665417172838,0.41738911064228235,0.04567686385119865,0.4170598485584762,0.03732441100133246,0.7820663626903434,0.03243050089935371,1.0046813374978543,0.09591398160615532,2.2878647512830663,0.035315530017502275,5.665853660140808,0.12552218675129156
0.6040447222022238,0.4229057060411406,0.04643699643421483,0.42904305082211186,0.03842986621489753,0.8168976999418092,0.033987075391572356,1.0113416377901585,0.09684872764213276,2.306579871423281,0.034668222252078044,5.749155427604,0.12499142790892345
0.5914894093698233,0.42763892877647863,0.0469698396481358,0.44208705099361373,0.03895396540431492,0.8536100123208509,0.03573520610864846,1.0179668597198954,0.09781314012738963,2.3265636340845313,0.03431985101719087,5.836777802467871,0.122999051180072
0.5791950637713467,0.43104011207102205,0.047784295315184994,0.4565852570911984,0.03887724526383047,0.8928561904495487,0.03706239436354017,1.0244387457861226,0.09919773673828652,2.348344989626965,0.03631050192269292,5.9302097958608355,0.12626668449955888
0.5671562610977314,0.4365837150706556,0.04927695091297093,0.46912191738238596,0.04024214458091358,0.9309874399319689,0.038994964365027716,1.0312892736790875,0.10025287064724218,2.368542849805158,0.036523895186907976,6.020967132203614,0.12665357636139682
0.5553676897863631,0.43931227194935074,0.04930213882000724,0.4845886560209127,0.040194667498849986,0.9735999372420447,0.03998835813623397,1.0379564094276696,0.1013620220146419,2.3922319060005774,0.03595001068011676,6.122042316840589,0.1271060485253596
0.5438241486775957,0.4457857107158763,0.05223880056655358,0.4965289081369148,0.0422775910834545,1.0128965898092204,0.04221602681345041,1.0451050019679995,0.10252458518150087,2.412327692533535,0.03960556445637423,6.21536230255739,0.13797447354475859
0.5325205447199814,0.4516158001225668,0.05237661282773545,0.5097547119933309,0.04173969792223341,1.0541439997688016,0.0426015043509755,1.0521605035753199,0.10384495327267089,2.43366039250831,0.03994958053758905,6.3131197130412575,0.1393624585810939
0.5214518907231979,0.4567954594897049,0.05310967104026608,0.5236733310132926,0.04204918827825915,1.0973589558003767,0.043856255006232116,1.0592245738720258,0.1053404370216329,2.4561793762821615,0.04137898135637364,6.415353825886548,0.14316850245553234
0.5106133031576822,0.4620535574510132,0.05182107451828336,0.5379993728790355,0.04101424156950251,1.1417734928441343,0.04301453542040913,1.066329991495055,0.10685543189592761,2.4791785946244373,0.040831115338603556,6.520285512261671,0.1420913915223849
0.5,0.46694333780388414,0.04988083061598907,0.5529312315583905,0.039905163291739,1.1880280567051378,0.04315534134566619,1.0734059225796262,0.10847031851200341,2.5032067262503133,0.0394353345465659,6.629400233971395,0.1392807155321573
